 1.84400000000000E+0001  5.04780761718749E+0001 -2.24744140625000E+0001 
 1.89400000000000E+0001  5.05510742187500E+0001 -2.22705078125000E+0001 
 1.94400000000000E+0001  5.06323730468750E+0001 -2.20808105468750E+0001 
 1.99400000000000E+0001  5.07170898437500E+0001 -2.19085937500000E+0001 
 2.04400000000000E+0001  5.08013671875000E+0001 -2.17484375000000E+0001 
 2.09400000000000E+0001  5.08796875000000E+0001 -2.15923339843750E+0001 
 2.14400000000000E+0001  5.09510253906250E+0001 -2.14318847656250E+0001 
 2.19400000000000E+0001  5.10125488281251E+0001 -2.12622558593750E+0001 
 2.24400000000000E+0001  5.10677246093749E+0001 -2.10814453125000E+0001 
 2.29400000000000E+0001  5.11197753906251E+0001 -2.08824707031250E+0001 
 2.34400000000000E+0001  5.11717773437500E+0001 -2.06645019531250E+0001 
 2.39400000000000E+0001  5.12264648437500E+0001 -2.04330078125000E+0001 
 2.44400000000000E+0001  5.12825195312500E+0001 -2.01935546875000E+0001 
 2.49400000000000E+0001  5.13372558593749E+0001 -1.99537597656250E+0001 
 2.54400000000000E+0001  5.13940429687500E+0001 -1.97242675781250E+0001 
 2.59400000000000E+0001  5.14550292968750E+0001 -1.95164550781250E+0001 
 2.64400000000000E+0001  5.15204589843749E+0001 -1.93333496093750E+0001 
 2.69400000000000E+0001  5.15974121093750E+0001 -1.91766601562500E+0001 
 2.74400000000000E+0001  5.16886718750001E+0001 -1.90372070312500E+0001 
 2.79400000000000E+0001  5.17938476562500E+0001 -1.89082519531250E+0001 
 2.84400000000000E+0001  5.19083496093750E+0001 -1.87744140625000E+0001 
 2.89400000000000E+0001  5.20242675781250E+0001 -1.86317382812500E+0001 
 2.94400000000000E+0001  5.21302734375000E+0001 -1.84752441406250E+0001 
 2.99400000000000E+0001  5.22226562500000E+0001 -1.83085937500000E+0001 
 3.04400000000000E+0001  5.22943847656250E+0001 -1.81409667968750E+0001 
 3.09400000000000E+0001  5.23446289062501E+0001 -1.79801757812500E+0001 
 3.14400000000000E+0001  5.23843261718751E+0001 -1.78320800781250E+0001 
 3.19400000000000E+0001  5.24193847656250E+0001 -1.76963378906250E+0001 
 3.24400000000000E+0001  5.24591308593750E+0001 -1.75720703125000E+0001 
 3.29400000000000E+0001  5.25037109375000E+0001 -1.74485839843750E+0001 
 3.34400000000000E+0001  5.25553222656250E+0001 -1.73208496093750E+0001 
 3.39400000000000E+0001  5.26056152343749E+0001 -1.71830566406250E+0001 
 3.44400000000000E+0001  5.26503906250000E+0001 -1.70352539062500E+0001 
 3.49400000000000E+0001  5.26837890625000E+0001 -1.68782226562500E+0001 
 3.54400000000000E+0001  5.27062988281249E+0001 -1.67148437500000E+0001 
 3.59400000000000E+0001  5.27206054687500E+0001 -1.65525390625000E+0001 
 3.64400000000000E+0001  5.27340820312500E+0001 -1.63892089843750E+0001 
 3.69400000000000E+0001  5.27491699218750E+0001 -1.62284179687500E+0001 
 3.74400000000000E+0001  5.27709960937500E+0001 -1.60664062500000E+0001 
 3.79400000000000E+0001  5.27982421874999E+0001 -1.59023925781250E+0001 
 3.84400000000000E+0001  5.28283203125001E+0001 -1.57346191406249E+0001 
 3.89400000000000E+0001  5.28579101562500E+0001 -1.55607910156250E+0001 
 3.94400000000000E+0001  5.28825195312500E+0001 -1.53818847656250E+0001 
 3.99400000000000E+0001  5.29004394531250E+0001 -1.52007812500000E+0001 
 4.04400000000000E+0001  5.29134277343750E+0001 -1.50199218749999E+0001 
 4.09400000000000E+0001  5.29213378906250E+0001 -1.48399414062500E+0001 
 4.14400000000000E+0001  5.29295410156250E+0001 -1.46619628906250E+0001 
 4.19400000000000E+0001  5.29397460937499E+0001 -1.44864257812500E+0001 
 4.24400000000000E+0001  5.29520996093751E+0001 -1.43110839843749E+0001 
 4.29400000000000E+0001  5.29678222656250E+0001 -1.41333007812499E+0001 
 4.34400000000000E+0001  5.29861328124999E+0001 -1.39509277343750E+0001 
 4.39400000000000E+0001  5.30041503906250E+0001 -1.37649902343750E+0001 
 4.44400000000000E+0001  5.30237304687499E+0001 -1.35746582031250E+0001 
 4.49400000000000E+0001  5.30409667968749E+0001 -1.33824218749999E+0001 
 4.54400000000000E+0001  5.30563964843750E+0001 -1.31893554687500E+0001 
 4.59400000000000E+0001  5.30698242187500E+0001 -1.29983886718750E+0001 
 4.64400000000000E+0001  5.30802734375000E+0001 -1.28090820312499E+0001 
 4.69400000000000E+0001  5.30896484375000E+0001 -1.26214355468750E+0001 
 4.74400000000000E+0001  5.30976562500000E+0001 -1.24333007812500E+0001 
 4.79400000000000E+0001  5.31065917968750E+0001 -1.22462402343750E+0001 
 4.84400000000000E+0001  5.31138671875000E+0001 -1.20564941406250E+0001 
 4.89400000000000E+0001  5.31209960937500E+0001 -1.18659667968750E+0001 
 4.94400000000000E+0001  5.31267578124999E+0001 -1.16731933593750E+0001 
 4.99400000000000E+0001  5.31307617187500E+0001 -1.14794921875000E+0001 
 5.04400000000000E+0001  5.31332031250000E+0001 -1.12837402343750E+0001 
 5.09400000000000E+0001  5.31342773437500E+0001 -1.10897460937499E+0001 
 5.14400000000000E+0001  5.31343261718750E+0001 -1.08941406250000E+0001 
 5.19400000000000E+0001  5.31357421875000E+0001 -1.06984374999999E+0001 
 5.24400000000000E+0001  5.31389648437500E+0001 -1.05057128906250E+0001 
 5.29400000000000E+0001  5.31398437499999E+0001 -1.03122070312499E+0001 
 5.34400000000000E+0001  5.31406738281250E+0001 -1.01207519531249E+0001 
 5.39400000000000E+0001  5.31387695312500E+0001 -9.92954101562502E+0000 
 5.44400000000000E+0001  5.31337402343750E+0001 -9.74199218749999E+0000 
 5.49400000000000E+0001  5.31234863281249E+0001 -9.55332031250000E+0000 
 5.54400000000000E+0001  5.31106933593750E+0001 -9.36582031249999E+0000 
 5.59400000000000E+0001  5.30983886718750E+0001 -9.18100585937499E+0000 
 5.64400000000000E+0001  5.30839843750000E+0001 -8.99643554687501E+0000 
 5.69400000000000E+0001  5.30718750000000E+0001 -8.81469726562500E+0000 
 5.74400000000000E+0001  5.30613281250000E+0001 -8.63310546875001E+0000 
 5.79400000000000E+0001  5.30526367187501E+0001 -8.45136718749999E+0000 
 5.84400000000000E+0001  5.30441894531250E+0001 -8.27104492187500E+0000 
 5.89400000000000E+0001  5.30356445312500E+0001 -8.09223632812500E+0000 
 5.94400000000000E+0001  5.30262207031250E+0001 -7.91240234375000E+0000 
 5.99400000000000E+0001  5.30166503906250E+0001 -7.73554687500000E+0000 
 6.04400000000000E+0001  5.30031250000000E+0001 -7.55971679687499E+0000 
 6.09400000000000E+0001  5.29888183593750E+0001 -7.38325195312500E+0000 
 6.14400000000000E+0001  5.29714355468750E+0001 -7.20698242187500E+0000 
 6.19400000000000E+0001  5.29533691406250E+0001 -7.03032226562499E+0000 
 6.24400000000000E+0001  5.29352050781250E+0001 -6.85048828125000E+0000 
 6.29400000000000E+0001  5.29158203125000E+0001 -6.67158203124999E+0000 
 6.34400000000000E+0001  5.28972167968750E+0001 -6.48808593750000E+0000 
 6.39400000000000E+0001  5.28779296875000E+0001 -6.30454101562499E+0000 
 6.44400000000000E+0001  5.28571289062500E+0001 -6.11894531250000E+0000 
 6.49400000000000E+0001  5.28373535156250E+0001 -5.93349609375000E+0000 
 6.54400000000000E+0001  5.28154296875000E+0001 -5.74853515625001E+0000 
 6.59400000000000E+0001  5.27923339843750E+0001 -5.56357421875000E+0000 
 6.64400000000000E+0001  5.27692382812500E+0001 -5.37934570312499E+0000 
 6.69400000000000E+0001  5.27471679687500E+0001 -5.19702148437498E+0000 
 6.74400000000000E+0001  5.27233398437500E+0001 -5.01298828125000E+0000 
 6.79400000000000E+0001  5.27014160156250E+0001 -4.82802734375000E+0000 
 6.84400000000000E+0001  5.26779296875000E+0001 -4.64057617187500E+0000 
 6.89400000000000E+0001  5.26546386718750E+0001 -4.45234375000000E+0000 
 6.94400000000000E+0001  5.26291992187500E+0001 -4.26176757812501E+0000 
 6.99400000000000E+0001  5.26023437500001E+0001 -4.06997070312500E+0000 
 7.04400000000000E+0001  5.25739257812500E+0001 -3.88115234375000E+0000 
 7.09400000000000E+0001  5.25414550781250E+0001 -3.69160156250000E+0000 
 7.14400000000000E+0001  5.25107910156250E+0001 -3.50385742187500E+0000 
 7.19400000000000E+0001  5.24796386718750E+0001 -3.31982421875000E+0000 
 7.24400000000000E+0001  5.24479003906250E+0001 -3.13706054687500E+0000 
 7.29400000000000E+0001  5.24164550781249E+0001 -2.95258789062500E+0000 
 7.34400000000000E+0001  5.23852050781251E+0001 -2.76679687500001E+0000 
 7.39400000000000E+0001  5.23537109375000E+0001 -2.57817382812500E+0000 
 7.44400000000000E+0001  5.23204101562500E+0001 -2.38906250000000E+0000 
 7.49400000000000E+0001  5.22878906250000E+0001 -2.19765625000000E+0000 
 7.54400000000000E+0001  5.22537109375000E+0001 -2.00668945312500E+0000 
 7.59400000000000E+0001  5.22212890625000E+0001 -1.81572265625000E+0000 
 7.64400000000000E+0001  5.21880859375001E+0001 -1.62768554687500E+0000 
 7.69400000000000E+0001  5.21577636718750E+0001 -1.44023437500000E+0000 
 7.74400000000000E+0001  5.21267089843749E+0001 -1.25449218750000E+0000 
 7.79400000000000E+0001  5.20987304687499E+0001 -1.07197265625000E+0000 
 7.84400000000000E+0001  5.20659179687500E+0001 -8.90283203124998E-0001 
 7.89400000000000E+0001  5.20315429687500E+0001 -7.07031250000003E-0001 
 7.94400000000000E+0001  5.19959960937501E+0001 -5.24316406250002E-0001 
 7.99400000000000E+0001  5.19583496093750E+0001 -3.41699218749999E-0001 
 8.04400000000000E+0001  5.19178710937500E+0001 -1.59033203125001E-0001 
 8.09400000000000E+0001  5.18752929687500E+0001  2.22167968749982E-0002 
 8.14400000000000E+0001  5.18325683593750E+0001  2.04541015625001E-0001 
 8.19400000000000E+0001  5.17894042968750E+0001  3.84814453125001E-0001 
 8.24400000000000E+0001  5.17448242187500E+0001  5.63720703124999E-0001 
 8.29400000000000E+0001  5.17003906250001E+0001  7.41748046875001E-0001 
 8.34400000000000E+0001  5.16532714843750E+0001  9.20263671875003E-0001 
 8.39400000000000E+0001  5.16061523437500E+0001  1.09765625000000E+0000 
 8.44400000000000E+0001  5.15552246093750E+0001  1.27446289062500E+0000 
 8.49400000000000E+0001  5.15027832031250E+0001  1.45219726562500E+0000 
 8.54400000000000E+0001  5.14481445312500E+0001  1.62968750000000E+0000 
 8.59400000000000E+0001  5.13909179687500E+0001  1.81015625000000E+0000 
 8.64400000000000E+0001  5.13327148437499E+0001  1.99038085937500E+0000 
 8.69400000000000E+0001  5.12742187500000E+0001  2.17202148437500E+0000 
 8.74400000000000E+0001  5.12137207031250E+0001  2.35458984375000E+0000 
 8.79400000000000E+0001  5.11532714843750E+0001  2.53706054687500E+0000 
 8.84400000000000E+0001  5.10916015625000E+0001  2.72065429687500E+0000 
 8.89400000000000E+0001  5.10284179687500E+0001  2.90307617187500E+0000 
 8.94400000000000E+0001  5.09641601562500E+0001  3.08647460937500E+0000 
 8.99400000000000E+0001  5.08997558593750E+0001  3.27128906250000E+0000 
 9.04400000000000E+0001  5.08342773437500E+0001  3.45473632812500E+0000 
 9.09400000000000E+0001  5.07691406250000E+0001  3.63964843750000E+0000 
 9.14400000000000E+0001  5.07052734375000E+0001  3.82421874999999E+0000 
 9.19400000000000E+0001  5.06431152343749E+0001  4.00610351562500E+0000 
 9.24400000000000E+0001  5.05810546875000E+0001  4.18569335937500E+0000 
 9.29400000000000E+0001  5.05212402343750E+0001  4.36503906250000E+0000 
 9.34400000000000E+0001  5.04618164062499E+0001  4.54135742187500E+0000 
 9.39400000000000E+0001  5.04009765625000E+0001  4.71689453125000E+0000 
 9.44400000000000E+0001  5.03398925781250E+0001  4.88896484375000E+0000 
 9.49400000000000E+0001  5.02748046875000E+0001  5.05678710937500E+0000 
 9.54400000000000E+0001  5.02075195312500E+0001  5.22539062500000E+0000 
 9.59400000000000E+0001  5.01384765625001E+0001  5.39028320312500E+0000 
 9.64400000000000E+0001  5.00672851562500E+0001  5.55312500000000E+0000 
 9.69400000000000E+0001  4.99956542968750E+0001  5.71728515625000E+0000 
 9.74400000000000E+0001  4.99239746093750E+0001  5.87910156250000E+0000 
 9.79400000000000E+0001  4.98550781250001E+0001  6.04257812500000E+0000 
 9.84400000000000E+0001  4.97873046875001E+0001  6.20600585937500E+0000 
 9.89400000000000E+0001  4.97204589843750E+0001  6.36816406250000E+0000 
 9.94400000000000E+0001  4.96553222656250E+0001  6.53183593750000E+0000 
 9.99400000000000E+0001  4.95890625000001E+0001  6.69277343750001E+0000 
 1.00440000000000E+0002  4.95181152343750E+0001  6.85170898437500E+0000 
 1.00940000000000E+0002  4.94432128906250E+0001  7.00849609374999E+0000 
 1.01440000000000E+0002  4.93655273437500E+0001  7.16425781249999E+0000 
 1.01940000000000E+0002  4.92843750000001E+0001  7.32001953125000E+0000 
 1.02440000000000E+0002  4.92007812500000E+0001  7.47617187500001E+0000 
 1.02940000000000E+0002  4.91147460937500E+0001  7.63256835937500E+0000 
 1.03440000000000E+0002  4.90285644531250E+0001  7.79267578125000E+0000 
 1.03940000000000E+0002  4.89431640624999E+0001  7.95415039062499E+0000 
 1.04440000000000E+0002  4.88580566406251E+0001  8.11748046875000E+0000 
 1.04940000000000E+0002  4.87744140625000E+0001  8.28364257812500E+0000 
 1.05440000000000E+0002  4.86913085937500E+0001  8.45024414062499E+0000 
 1.05940000000000E+0002  4.86098632812499E+0001  8.61679687500001E+0000 
 1.06440000000000E+0002  4.85261230468750E+0001  8.78110351562500E+0000 
 1.06940000000000E+0002  4.84409667968749E+0001  8.94702148437501E+0000 
 1.07440000000000E+0002  4.83512207031250E+0001  9.11103515625001E+0000 
 1.07940000000000E+0002  4.82598144531249E+0001  9.27495117187501E+0000 
 1.08440000000000E+0002  4.81637695312500E+0001  9.43725585937500E+0000 
 1.08940000000000E+0002  4.80670898437499E+0001  9.60141601562499E+0000 
 1.09440000000000E+0002  4.79694335937500E+0001  9.76572265625000E+0000 
 1.09940000000000E+0002  4.78711425781250E+0001  9.93193359375000E+0000 
 1.10440000000000E+0002  4.77744140625001E+0001  1.00981933593750E+0001 
 1.10940000000000E+0002  4.76795898437500E+0001  1.02639160156250E+0001 
 1.11440000000000E+0002  4.75828125000000E+0001  1.04312011718750E+0001 
 1.11940000000000E+0002  4.74871093749999E+0001  1.05955078125000E+0001 
 1.12440000000000E+0002  4.73914062500000E+0001  1.07587890625000E+0001 
 1.12940000000000E+0002  4.72944335937499E+0001  1.09198242187500E+0001 
 1.13440000000000E+0002  4.71958496093750E+0001  1.10794921875000E+0001 
 1.13940000000000E+0002  4.70965820312500E+0001  1.12393066406250E+0001 
 1.14440000000000E+0002  4.69948242187500E+0001  1.13987792968750E+0001 
 1.14940000000000E+0002  4.68917480468750E+0001  1.15589843749999E+0001 
 1.15440000000000E+0002  4.67880371093750E+0001  1.17207519531250E+0001 
 1.15940000000000E+0002  4.66842285156250E+0001  1.18821777343750E+0001 
 1.16440000000000E+0002  4.65800292968751E+0001  1.20441894531250E+0001 
 1.16940000000000E+0002  4.64743652343749E+0001  1.22051757812500E+0001 
 1.17440000000000E+0002  4.63703125000000E+0001  1.23640625000000E+0001 
 1.17940000000000E+0002  4.62630859375000E+0001  1.25229003906250E+0001 
 1.18440000000000E+0002  4.61559570312500E+0001  1.26793945312500E+0001 
 1.18940000000000E+0002  4.60470214843750E+0001  1.28343750000000E+0001 
 1.19440000000000E+0002  4.59383789062500E+0001  1.29894531250000E+0001 
 1.19940000000000E+0002  4.58313476562500E+0001  1.31432128906250E+0001 
 1.20440000000000E+0002  4.57242187500000E+0001  1.32967773437499E+0001 
 1.20940000000000E+0002  4.56171386718750E+0001  1.34480468750000E+0001 
 1.21440000000000E+0002  4.55101074218751E+0001  1.35997558593750E+0001 
 1.21940000000000E+0002  4.54032226562499E+0001  1.37479003906250E+0001 
 1.22440000000000E+0002  4.52949707031250E+0001  1.38943359375000E+0001 
 1.22940000000000E+0002  4.51853515625000E+0001  1.40386230468750E+0001 
 1.23440000000000E+0002  4.50748535156250E+0001  1.41822753906250E+0001 
 1.23940000000000E+0002  4.49636230468751E+0001  1.43222656250000E+0001 
 1.24440000000000E+0002  4.48508789062500E+0001  1.44599609375000E+0001 
 1.24940000000000E+0002  4.47384277343750E+0001  1.45965820312500E+0001 
 1.25440000000000E+0002  4.46272949218751E+0001  1.47304199218750E+0001 
 1.25940000000000E+0002  4.45182617187500E+0001  1.48658203125000E+0001 
 1.26440000000000E+0002  4.44092285156250E+0001  1.50002441406249E+0001 
 1.26940000000000E+0002  4.43008300781250E+0001  1.51325683593749E+0001 
 1.27440000000000E+0002  4.41933105468750E+0001  1.52668457031250E+0001 
 1.27940000000000E+0002  4.40851074218750E+0001  1.53994628906250E+0001 
 1.28440000000000E+0002  4.39743652343751E+0001  1.55317871093749E+0001 
 1.28940000000000E+0002  4.38618164062500E+0001  1.56638183593749E+0001 
 1.29440000000000E+0002  4.37462402343751E+0001  1.57961914062500E+0001 
 1.29940000000000E+0002  4.36294433593750E+0001  1.59290527343750E+0001 
 1.30440000000000E+0002  4.35108886718750E+0001  1.60624511718750E+0001 
 1.30940000000000E+0002  4.33893066406249E+0001  1.61975097656250E+0001 
 1.31440000000000E+0002  4.32706542968751E+0001  1.63340820312500E+0001 
 1.31940000000000E+0002  4.31508300781250E+0001  1.64693359375000E+0001 
 1.32440000000000E+0002  4.30316406249999E+0001  1.66045898437500E+0001 
 1.32940000000000E+0002  4.29123535156250E+0001  1.67412597656250E+0001 
 1.33440000000000E+0002  4.27914550781250E+0001  1.68760253906250E+0001 
 1.33940000000000E+0002  4.26695800781250E+0001  1.70092773437500E+0001 
 1.34440000000000E+0002  4.25440917968750E+0001  1.71407226562500E+0001 
 1.34940000000000E+0002  4.24166015625000E+0001  1.72737792968750E+0001 
 1.35440000000000E+0002  4.22876464843751E+0001  1.74077636718750E+0001 
 1.35940000000000E+0002  4.21568847656250E+0001  1.75401855468750E+0001 
 1.36440000000000E+0002  4.20240722656250E+0001  1.76731933593750E+0001 
 1.36940000000000E+0002  4.18902832031250E+0001  1.78060058593750E+0001 
 1.37440000000000E+0002  4.17575195312499E+0001  1.79416015625000E+0001 
 1.37940000000000E+0002  4.16248535156251E+0001  1.80769042968750E+0001 
 1.38440000000000E+0002  4.14928222656250E+0001  1.82104003906250E+0001 
 1.38940000000000E+0002  4.13627441406251E+0001  1.83474609375000E+0001 
 1.39440000000000E+0002  4.12331054687500E+0001  1.84831542968750E+0001 
 1.39940000000000E+0002  4.11049316406250E+0001  1.86187500000000E+0001 
 1.40440000000000E+0002  4.09758789062500E+0001  1.87520019531250E+0001 
 1.40940000000000E+0002  4.08439941406250E+0001  1.88834960937500E+0001 
 1.41440000000000E+0002  4.07133789062500E+0001  1.90147460937500E+0001 
 1.41940000000000E+0002  4.05813964843750E+0001  1.91447265625000E+0001 
 1.42440000000000E+0002  4.04479492187500E+0001  1.92730468750000E+0001 
 1.42940000000000E+0002  4.03141601562500E+0001  1.93990234375000E+0001 
 1.43440000000000E+0002  4.01803222656250E+0001  1.95267578125000E+0001 
 1.43940000000000E+0002  4.00477050781250E+0001  1.96527832031250E+0001 
 1.44440000000000E+0002  3.99128906250000E+0001  1.97771484375000E+0001 
 1.44940000000000E+0002  3.97769531250000E+0001  1.99013671875000E+0001 
 1.45440000000000E+0002  3.96395996093750E+0001  2.00241699218750E+0001 
 1.45940000000000E+0002  3.95018554687500E+0001  2.01448730468750E+0001 
 1.46440000000000E+0002  3.93624511718750E+0001  2.02642578125000E+0001 
 1.46940000000000E+0002  3.92214355468750E+0001  2.03831542968750E+0001 
 1.47440000000000E+0002  3.90798339843750E+0001  2.05008300781250E+0001 
 1.47940000000000E+0002  3.89377441406250E+0001  2.06155761718750E+0001 
 1.48440000000000E+0002  3.87942871093750E+0001  2.07288085937500E+0001 
 1.48940000000000E+0002  3.86500488281250E+0001  2.08412109375000E+0001 
 1.49440000000000E+0002  3.85066894531250E+0001  2.09528320312500E+0001 
 1.49940000000000E+0002  3.83651855468750E+0001  2.10629394531250E+0001 
 1.50440000000000E+0002  3.82226074218750E+0001  2.11710449218750E+0001 
 1.50940000000000E+0002  3.80814941406250E+0001  2.12801269531250E+0001 
 1.51440000000000E+0002  3.79385742187500E+0001  2.13896484375000E+0001 
 1.51940000000000E+0002  3.77981933593750E+0001  2.14981933593750E+0001 
 1.52440000000000E+0002  3.76566894531250E+0001  2.16058593750000E+0001 
 1.52940000000000E+0002  3.75143066406250E+0001  2.17131347656250E+0001 
 1.53440000000000E+0002  3.73733398437500E+0001  2.18216796875000E+0001 
 1.53940000000000E+0002  3.72321289062500E+0001  2.19297851562500E+0001 
 1.54440000000000E+0002  3.70895019531250E+0001  2.20374023437500E+0001 
 1.54940000000000E+0002  3.69471191406250E+0001  2.21441894531250E+0001 
 1.55440000000000E+0002  3.68055664062500E+0001  2.22526855468750E+0001 
 1.55940000000000E+0002  3.66637695312501E+0001  2.23622070312500E+0001 
 1.56440000000000E+0002  3.65212402343750E+0001  2.24703125000000E+0001 
 1.56940000000000E+0002  3.63786621093750E+0001  2.25791503906250E+0001 
 1.57440000000000E+0002  3.62364257812500E+0001  2.26893554687501E+0001 
 1.57940000000000E+0002  3.60920898437500E+0001  2.27968261718750E+0001 
 1.58440000000000E+0002  3.59480957031250E+0001  2.29051757812500E+0001 
 1.58940000000000E+0002  3.58015136718750E+0001  2.30119140625000E+0001 
 1.59440000000000E+0002  3.56535156250000E+0001  2.31176757812500E+0001 
 1.59940000000000E+0002  3.55062988281250E+0001  2.32218261718750E+0001 
 1.60440000000000E+0002  3.53563476562500E+0001  2.33248046875000E+0001 
 1.60940000000000E+0002  3.52065429687500E+0001  2.34270507812500E+0001 
 1.61440000000000E+0002  3.50554687500000E+0001  2.35290527343750E+0001 
 1.61940000000000E+0002  3.49042480468750E+0001  2.36288574218750E+0001 
 1.62440000000000E+0002  3.47541992187500E+0001  2.37279296875000E+0001 
 1.62940000000000E+0002  3.46020019531250E+0001  2.38245605468750E+0001 
 1.63440000000000E+0002  3.44510742187500E+0001  2.39210937500000E+0001 
 1.63940000000000E+0002  3.42987792968750E+0001  2.40164550781250E+0001 
 1.64440000000000E+0002  3.41465820312500E+0001  2.41095703125000E+0001 
 1.64940000000000E+0002  3.39951660156250E+0001  2.41995117187500E+0001 
 1.65440000000000E+0002  3.38427734375000E+0001  2.42889160156250E+0001 
 1.65940000000000E+0002  3.36913085937500E+0001  2.43764160156250E+0001 
 1.66440000000000E+0002  3.35397949218750E+0001  2.44595703125000E+0001 
 1.66940000000000E+0002  3.33863769531250E+0001  2.45438964843750E+0001 
 1.67440000000000E+0002  3.32333007812500E+0001  2.46268066406250E+0001 
 1.67940000000000E+0002  3.30803222656250E+0001  2.47098632812500E+0001 
 1.68440000000000E+0002  3.29261718750000E+0001  2.47927246093750E+0001 
 1.68940000000000E+0002  3.27708496093750E+0001  2.48750488281250E+0001 
 1.69440000000000E+0002  3.26140625000000E+0001  2.49591308593750E+0001 
 1.69940000000000E+0002  3.24578125000000E+0001  2.50437500000000E+0001 
 1.70440000000000E+0002  3.23009277343750E+0001  2.51261230468750E+0001 
 1.70940000000000E+0002  3.21423339843750E+0001  2.52104003906250E+0001 
 1.71440000000000E+0002  3.19838867187500E+0001  2.52928222656250E+0001 
 1.71940000000000E+0002  3.18264160156250E+0001  2.53746582031250E+0001 
 1.72440000000000E+0002  3.16641113281250E+0001  2.54557617187500E+0001 
 1.72940000000000E+0002  3.15017578125000E+0001  2.55359863281250E+0001 
 1.73440000000000E+0002  3.13397949218749E+0001  2.56179199218750E+0001 
 1.73940000000000E+0002  3.11753417968750E+0001  2.56989746093750E+0001 
 1.74440000000000E+0002  3.10099609375001E+0001  2.57792480468750E+0001 
 1.74940000000000E+0002  3.08451171875000E+0001  2.58581542968750E+0001 
 1.75440000000000E+0002  3.06784179687500E+0001  2.59379394531250E+0001 
 1.75940000000000E+0002  3.05123046875000E+0001  2.60165527343750E+0001 
 1.76440000000000E+0002  3.03440429687500E+0001  2.60927734375000E+0001 
 1.76940000000000E+0002  3.01754394531250E+0001  2.61681640625000E+0001 
 1.77440000000000E+0002  3.00083496093750E+0001  2.62431640625000E+0001 
 1.77940000000000E+0002  2.98400878906250E+0001  2.63158691406250E+0001 
 1.78440000000000E+0002  2.96721191406250E+0001  2.63860839843750E+0001 
 1.78940000000000E+0002  2.95046386718750E+0001  2.64537597656250E+0001 
 1.79440000000000E+0002  2.93375000000000E+0001  2.65228515625000E+0001 
 1.79940000000000E+0002  2.91706542968750E+0001  2.65914550781250E+0001 
 1.80440000000000E+0002  2.90051757812500E+0001  2.66568847656250E+0001 
 1.80940000000000E+0002  2.88418945312500E+0001  2.67209960937500E+0001 
 1.81440000000000E+0002  2.86785156250000E+0001  2.67847656250000E+0001 
 1.81940000000000E+0002  2.85167968750000E+0001  2.68471191406250E+0001 
 1.82440000000000E+0002  2.83567382812500E+0001  2.69061523437500E+0001 
 1.82940000000000E+0002  2.81966308593750E+0001  2.69646484375000E+0001 
 1.83440000000000E+0002  2.80373046875000E+0001  2.70211914062500E+0001 
 1.83940000000000E+0002  2.78771484375000E+0001  2.70775878906250E+0001 
 1.84440000000000E+0002  2.77156250000000E+0001  2.71336425781250E+0001 
 1.84940000000000E+0002  2.75543945312500E+0001  2.71896484375000E+0001 
